sitting,topic,government,median,upper,lower
249,48,23,-1.1730054174519298,-0.8862472131698621,-1.4299274284008436
249,49,23,-1.229430106721983,-0.9960465454038104,-1.4483880897643155
249,50,23,-1.634370504502805,-1.39901486582171,-1.9393584744304317
249,51,23,-1.5066292492497375,-1.259192400937384,-1.7328694253257877
249,52,23,-0.7723596919273898,-0.5611442149190171,-1.006313928305811
249,53,23,-1.8455897047483736,-1.6180813231551945,-2.090874471683607
249,54,23,-1.0461374891378548,-0.8377245941807216,-1.2829277354311222
249,55,23,-1.2850806669985353,-1.0686995159164399,-1.518510090226706
249,56,23,-1.4709617729930295,-1.2523888359260242,-1.6749789142875076
249,57,23,-1.8822300724197982,-1.6761795564492366,-2.2136869254112064
249,58,23,-1.3474417967792112,-1.1112958824298873,-1.6000124724969347
249,59,23,-1.6587845517686381,-1.4164554546234023,-1.8855870513764508
249,60,23,-1.332854020376409,-1.1213298012160553,-1.5286277270267892
250,1,23,-1.2948333650120771,-1.0752833018954706,-1.4634930751987265
250,2,23,-0.7952068402063945,-0.5858140637888913,-1.0198563108467276
250,3,23,-1.2135643394669413,-0.9963187120197581,-1.4851729232118334
250,4,23,-2.0420631622025764,-1.752025324940306,-2.2962606040413895
250,5,23,-1.4249929127275485,-1.2067209493958337,-1.6449751604569816
250,6,23,-1.1346982702770323,-0.8979749272115389,-1.3663402309604724
250,7,23,-1.4005546112433538,-1.1808141160514374,-1.6144145154068779
250,8,23,-1.1725571597650257,-0.9497896139037204,-1.432339173284561
250,9,23,-1.949719038263439,-1.7291911477790833,-2.217760499885355
250,10,23,-1.1376278687357377,-0.9273838264334284,-1.3963489713132677
250,11,23,-1.4645680930010858,-1.2325977871784015,-1.7047415067396232
250,12,23,-1.7136047772761174,-1.5081584989372085,-1.9120366578011476
250,13,23,-0.816491162105172,-0.5816676191015632,-1.0360465174727318
250,14,23,-1.2955526933511197,-1.0657100035836384,-1.5187916541286004
250,15,23,-1.0597010987859448,-0.8378431557992364,-1.2690428804064575
250,16,23,-0.7315531922050322,-0.521365623658513,-0.9479780360321187
250,17,23,-1.690987129647247,-1.4599478973799287,-1.9153230906093108
250,18,23,-0.8838938316341831,-0.680910001402205,-1.0912327729726459
250,19,23,-1.4348950923832957,-1.233459086287797,-1.66434219159748
250,20,23,-0.5915748657134354,-0.40199418946346566,-0.7752135762885808
250,21,23,-1.2774469887901274,-1.0644308839039156,-1.5355888674453642
250,22,23,-1.1108009046866127,-0.8757597112159579,-1.3528731998923962
250,23,23,-0.4788008617564786,-0.2516299980115471,-0.6890987672995497
250,24,23,-1.2911334712024842,-1.0873880410710595,-1.4883215151958757
250,25,23,-1.7111273687747164,-1.4963942372332615,-1.9191963824517995
250,26,23,-1.5039878634777737,-1.3013609691621155,-1.7397492044384308
250,27,23,-2.0214305342727883,-1.735181422657481,-2.2451556305952356
250,28,23,-1.2647498773196308,-1.036411727838252,-1.4489816264897908
250,29,23,-0.7867922588871576,-0.542420298789895,-0.9970235264565483
250,30,23,-1.568895525496183,-1.3530424825589553,-1.8612273427267083
250,31,23,-0.9991357442277062,-0.7761214656998541,-1.1927426660152942
250,32,23,-1.7135923745819164,-1.5296948992510613,-1.9284216879943323
250,33,23,-2.0724278844854944,-1.8305404917494865,-2.2865898215163294
250,34,23,-1.2954623348506118,-1.0813936923929937,-1.5592474642075134
250,35,23,-1.8034283858371256,-1.556785939224603,-2.020243433587598
250,36,23,-1.4382858547094122,-1.2109097723929096,-1.6953130804465282
250,37,23,-1.4845976735523103,-1.2589521204741185,-1.7096197444672423
250,38,23,-1.2362658044438901,-1.0071646282297282,-1.4503160641956283
250,39,23,-0.9593865062168268,-0.7528174979857686,-1.1851291211847093
250,40,23,-0.8346030155467485,-0.6217525388436097,-1.103613350999789
250,41,23,-1.5603865233972907,-1.3413977078086368,-1.8382978676751034
250,42,23,-1.3645603578530967,-1.151652872657487,-1.5916406970959434
250,43,23,-1.5226256768514321,-1.2904885324085646,-1.7439591419917555
250,44,23,-1.462304120963669,-1.2060722947747953,-1.6917223696365742
250,45,23,-1.1489845052475918,-0.9486590007283877,-1.3942344495563417
250,46,23,1.6029341835611892,1.781451733034056,1.4440134214845783
250,47,23,-1.8973934217303998,-1.6834854226166918,-2.124472960665841
250,48,23,-1.1795932096378432,-0.8781947798945365,-1.4333445517142116
250,49,23,-1.228883472193305,-0.9948488555481001,-1.4476772678941638
250,50,23,-1.6215096495995758,-1.4031563765487771,-1.9261656777238867
250,51,23,-1.4983218648178656,-1.2506330436303097,-1.7262660975437198
250,52,23,-0.7679248905720631,-0.5481954766335999,-0.9927847793202177
250,53,23,-1.8406167717559334,-1.6098529013344804,-2.0760275944132935
250,54,23,-1.0511962727340094,-0.8333601869884312,-1.277144902239833
250,55,23,-1.278263614435382,-1.0622423060661215,-1.5052723963172925
250,56,23,-1.466690101839899,-1.2345043730935545,-1.677070935673654
250,57,23,-1.8862471720609042,-1.6893579796695006,-2.218233782648065
250,58,23,-1.3444705329036382,-1.0955165440980406,-1.6133991543888329
250,59,23,-1.661402156144104,-1.4202904009251904,-1.8872519689045322
250,60,23,-1.330494586561701,-1.135579900724953,-1.5238663804841557
251,1,23,-1.2976561466073322,-1.0836327808359418,-1.4717406983937067
251,2,23,-0.8015283098241308,-0.5948797839675671,-1.018834499716387
251,3,23,-1.2227469478263386,-1.0127210326755576,-1.4826463292710381
251,4,23,-2.0470654579214536,-1.7656024389805536,-2.2899190558077245
251,5,23,-1.4199430818957341,-1.1933920621537477,-1.6402204582241193
251,6,23,-1.1250908450797708,-0.8988580921115847,-1.3543919458409976
251,7,23,-1.406376648251062,-1.1906949166460923,-1.6149140930067685
251,8,23,-1.1740602014014823,-0.9512904243464173,-1.4387251302083155
251,9,23,-1.9500928078588258,-1.726438935325074,-2.2114672631239407
251,10,23,-1.1388574163390621,-0.934602823892502,-1.3887008018159386
251,11,23,-1.4644443362383028,-1.2341281004749678,-1.6929721305453478
251,12,23,-1.700731373942817,-1.5063160527872272,-1.900609006241496
251,13,23,-0.8238850723015186,-0.6004394737800102,-1.036824398787432
251,14,23,-1.2941682729454476,-1.0650695973043094,-1.5121635719407325
251,15,23,-1.045328415048336,-0.8231853082103094,-1.2604352452050378
251,16,23,-0.7480173413350969,-0.5572149755833499,-0.9481013785399789
251,17,23,-1.6963177948463217,-1.4781486967802882,-1.918138394052366
251,18,23,-0.9038750896226496,-0.7170280576266754,-1.0993492820278399
251,19,23,-1.435211899257439,-1.2404966956655683,-1.6757614355837747
251,20,23,-0.5960632703235486,-0.4161637822734717,-0.7773153925697673
251,21,23,-1.2810489133498408,-1.0545577025985786,-1.5337013640755814
251,22,23,-1.1161570618845729,-0.8978968746062561,-1.3570205206574542
251,23,23,-0.46300513438989677,-0.21813482500708692,-0.6797308401440674
251,24,23,-1.2818015491379908,-1.0806207598087882,-1.4850295270260387
251,25,23,-1.7170208579635113,-1.5082682052629244,-1.9274111621881995
251,26,23,-1.5069996960549676,-1.3194714140459993,-1.7489558755315628
251,27,23,-2.018267202044628,-1.761512587757127,-2.240218763147139
251,28,23,-1.2641229813778194,-1.0366738606604335,-1.442515480127734
251,29,23,-0.7899974498273744,-0.5618453369849539,-0.9896189134879094
251,30,23,-1.5690810660038128,-1.3598310997487024,-1.8616705465733732
251,31,23,-0.9991404172145371,-0.7834612741149628,-1.2137619678965754
251,32,23,-1.7162701279331856,-1.5300024289161418,-1.930461548527088
251,33,23,-2.073181130432083,-1.8488617775250504,-2.3018047588698
251,34,23,-1.3064962802231426,-1.0938786932146016,-1.5755865955173494
251,35,23,-1.810738296813882,-1.5722930036234926,-2.021641978043401
251,36,23,-1.4419989436276546,-1.2189943808238852,-1.6949406971297383
251,37,23,-1.502341057528643,-1.286684483799987,-1.724305806297794
251,38,23,-1.238424837037019,-1.0151708935713517,-1.4511310825278776
251,39,23,-0.9710305995574992,-0.762866199496713,-1.1949443170537868
251,40,23,-0.8422636439585802,-0.6314908491054938,-1.1100464804775594
251,41,23,-1.5610365097926762,-1.3357972532966809,-1.8151466996012557
251,42,23,-1.360650146468085,-1.137859567176047,-1.58982910180229
251,43,23,-1.5259844697650244,-1.2985649984624483,-1.7453876496311995
251,44,23,-1.456458557954825,-1.2032876045647953,-1.6881031351806821
251,45,23,-1.149148218775328,-0.9461108158784136,-1.383859832250505
251,46,23,1.571509228391775,1.7257269849262515,1.397496912991239
251,47,23,-1.9010904525135608,-1.6825663481519344,-2.1269637010928903
251,48,23,-1.1764823574150804,-0.8866551074153564,-1.4287468085566193
251,49,23,-1.219191829738711,-0.9830414083123836,-1.4417482162917432
251,50,23,-1.6372158880583403,-1.4045810542576687,-1.9217669862680167
251,51,23,-1.4932663350107622,-1.2617522664841678,-1.732259045037595
251,52,23,-0.7823827986910049,-0.5586563730806934,-0.9987269788854476
251,53,23,-1.8473467003800557,-1.6323792526869048,-2.082754140349885
251,54,23,-1.0493868481279605,-0.8375972049914502,-1.2803033865517952
251,55,23,-1.2993857775621453,-1.0817393759270153,-1.5230453728800821
251,56,23,-1.4639122326272862,-1.229229611038235,-1.6788600397555729
251,57,23,-1.8925174009658141,-1.6834123559775243,-2.2289967451500443
251,58,23,-1.3571265054352886,-1.1096350585326424,-1.609780244627936
251,59,23,-1.6605083562466247,-1.4251399089020909,-1.9003041790322954
251,60,23,-1.333054938399501,-1.127632263494501,-1.5388643988384925
252,1,23,-1.3006047895264539,-1.0976439017455004,-1.4792086795520727
252,2,23,-0.7933706352672256,-0.5860912112633183,-1.0062499899613506
252,3,23,-1.2266426648089093,-1.0107640545150063,-1.5087932511900854
252,4,23,-2.0438957395092805,-1.765119056132874,-2.297833876809527
252,5,23,-1.43320203277159,-1.2224239728490964,-1.648080902592716
252,6,23,-1.117380165244818,-0.8689375369295911,-1.3494608348332475
252,7,23,-1.414319882928815,-1.2071233540064445,-1.6233238923714486
252,8,23,-1.1915855566085085,-0.9691064655950742,-1.449866384432029
252,9,23,-1.9439239826827923,-1.7401464584046547,-2.2047605975921414
252,10,23,-1.157893870633465,-0.952710873632443,-1.4006458483045838
252,11,23,-1.4646109360430488,-1.2376161998171182,-1.695065504892257
252,12,23,-1.7099664309142026,-1.5192977871731599,-1.9104741706075983
252,13,23,-0.833722722330749,-0.6017452721871249,-1.0479424367056465
252,14,23,-1.3138139364058685,-1.0929970246146905,-1.5291656743423965
252,15,23,-1.0724980852003823,-0.8554472824957112,-1.2898883914280144
252,16,23,-0.7268692299495796,-0.5260157724594587,-0.9424401921854076
252,17,23,-1.6975247969715257,-1.4852216403582061,-1.9219492589204399
252,18,23,-0.8830780789701291,-0.6888382377346678,-1.0834525168703295
252,19,23,-1.4416094400023152,-1.2434561919341085,-1.6755874353169093
252,20,23,-0.6050381897936155,-0.42264659854887066,-0.7936673583254165
252,21,23,-1.2774682927313576,-1.0680871353673662,-1.5245911066880642
252,22,23,-1.116488223032549,-0.9042712251371852,-1.356117689225941
252,23,23,-0.46393153549881344,-0.23151833103417116,-0.6894204661843288
252,24,23,-1.291639392429552,-1.0900037536262552,-1.4893222441776703
252,25,23,-1.7152827423062065,-1.515734531023388,-1.9409804814452323
252,26,23,-1.498001356373321,-1.2997984812723271,-1.74862738700356
252,27,23,-2.018785821903762,-1.7510773527670633,-2.2387793959097917
252,28,23,-1.269680748834741,-1.0579495549553208,-1.4575366027167689
252,29,23,-0.775834697409523,-0.5317968243872994,-0.9868275075836035
252,30,23,-1.5702630978940213,-1.3422813196772707,-1.8693436170205988
252,31,23,-1.0046016710070724,-0.7713695200065622,-1.2013165134301536
252,32,23,-1.7183650531904244,-1.5261170413868306,-1.9314354419442545
252,33,23,-2.0730363194805252,-1.8463377018707188,-2.309533733448462
252,34,23,-1.311820387705149,-1.1062941226595076,-1.5670432762408442
252,35,23,-1.8112772649920479,-1.5860595406990774,-2.0358932958779943
252,36,23,-1.4423163311392502,-1.2127604642444942,-1.699794118805924
252,37,23,-1.495041280631538,-1.2975452357577453,-1.7177010230775884
252,38,23,-1.2413509715772668,-1.003125340803528,-1.4502385032522436
252,39,23,-0.9449775587251916,-0.7215109123750103,-1.167534508633621
252,40,23,-0.8532572221274006,-0.6302075421206067,-1.1213786072214096
252,41,23,-1.555500544436655,-1.3456764506117047,-1.8412961708720523
252,42,23,-1.382718722452012,-1.17049317687275,-1.6119298414846863
252,43,23,-1.5280033255410608,-1.3082766776357837,-1.7504477957976872
252,44,23,-1.4666133811312267,-1.2320740494038518,-1.6933227079783808
252,45,23,-1.1568448015391963,-0.9577301653356542,-1.3920200707165675
252,46,23,1.5816791335080305,1.7543047571992036,1.4200353758857192
252,47,23,-1.9003091368836418,-1.6857904225837053,-2.140377645820584
252,48,23,-1.1852483411379517,-0.8860092567086266,-1.426852102466239
252,49,23,-1.2155689860725396,-0.9869685719784509,-1.4452025260705026
252,50,23,-1.6267339886104466,-1.4116090978683349,-1.9243916428094412
252,51,23,-1.513058565202317,-1.2720585206754833,-1.7417965492605518
252,52,23,-0.79279653265708006,-0.5813007905890664,-1.0198734956298003
252,53,23,-1.846249726979708,-1.6205463312184674,-2.078423527849388
252,54,23,-1.0476245525220103,-0.8237005588000995,-1.2847034528150492
252,55,23,-1.2759158752025654,-1.0504206708922024,-1.5066286190908484
252,56,23,-1.4715754285846026,-1.249390321946468,-1.6737735088140633
252,57,23,-1.8924420213179787,-1.687403577913251,-2.2149747092697982
252,58,23,-1.3421481563635735,-1.103091383316649,-1.5996305721410302
252,59,23,-1.6704283825682287,-1.431750619280642,-1.8913663080487724
252,60,23,-1.339714178420086,-1.1374672460169573,-1.5417067541494704
253,1,23,-1.2990925917244893,-1.0814542335529582,-1.4748402022184661
253,2,23,-0.8065721937811019,-0.6037024841763502,-1.0300550172617662
253,3,23,-1.2373999444998476,-1.0224567635976483,-1.5026531508113103
253,4,23,-2.0418180784578626,-1.7732497388280644,-2.2916127349006645
253,5,23,-1.4150575881833944,-1.2124726937711163,-1.6335182939498518
253,6,23,-1.1403447823675479,-0.9079467824051518,-1.372701411255375
253,7,23,-1.4104999424540563,-1.1952627672822873,-1.615480003652821
253,8,23,-1.179703390749824,-0.9658894195790952,-1.4416838034524186
253,9,23,-1.9495413522192142,-1.7413285950293358,-2.205433698267839
253,10,23,-1.1553519310982847,-0.9567917127956466,-1.4077504915418795
253,11,23,-1.470494756734472,-1.2464963501952209,-1.7038829408869913
253,12,23,-1.710172693763877,-1.5151816404812195,-1.912973154420679
253,13,23,-0.8204631271166233,-0.5921492317908271,-1.035750422268329
253,14,23,-1.3061072153484905,-1.0689643869679586,-1.5231312714908956
253,15,23,-1.0544377033089083,-0.8367198787647427,-1.2689986494271546
253,16,23,-0.723168488383439,-0.5183099975698987,-0.9423939812818747
253,17,23,-1.693246473400143,-1.4698859660903967,-1.9105099548050948
253,18,23,-0.89587295232098,-0.7076226268332165,-1.0781989425104994
253,19,23,-1.44384743840304,-1.2453926270788296,-1.6749829763262933
253,20,23,-0.5967530900177915,-0.41368586666723595,-0.7786854118579628
253,21,23,-1.2890683230024425,-1.0787502582957516,-1.5354552390210159
253,22,23,-1.1156474399962053,-0.8966021900486998,-1.3512939295378867
253,23,23,-0.4994821654334829,-0.2957506688699164,-0.7075581017924499
253,24,23,-1.2655744021719006,-1.0505687751662818,-1.4649036770058614
253,25,23,-1.7197426283020532,-1.5201121527698882,-1.9322158693353166
253,26,23,-1.5040557711137394,-1.3171788078920772,-1.743781851534882
253,27,23,-2.0200511988139347,-1.7591735849664412,-2.2362821736061576
253,28,23,-1.2660548399873681,-1.0550060471168112,-1.458372604498344
253,29,23,-0.8141251013910163,-0.6053155757902963,-1.0113382897960652
253,30,23,-1.5740610456053334,-1.357084122613346,-1.854176186142054
253,31,23,-1.0013122406837849,-0.7916728162624526,-1.1910157014232348
253,32,23,-1.7135389416272289,-1.5292036346879616,-1.9351434775534733
253,33,23,-2.073398145278068,-1.8443454130196806,-2.2944830747645755
253,34,23,-1.2953620499047491,-1.0814377304154326,-1.554482299277381
253,35,23,-1.8088514207704263,-1.5781489401829294,-2.039503327902415
253,36,23,-1.4439699085408826,-1.2166944358967016,-1.69012200797046
253,37,23,-1.4894902210335195,-1.2746723993662872,-1.720635562383596
253,38,23,-1.2372316119576015,-1.0183746296863112,-1.4514253923130895
253,39,23,-0.9799377539229511,-0.7696899828721994,-1.2084567516136366
253,40,23,-0.8545995894576193,-0.6372891157237186,-1.1316755995833545
253,41,23,-1.5689397490899188,-1.3506746402369145,-1.848030119725765
253,42,23,-1.3648414402909896,-1.1446551615536884,-1.6044853093539062
253,43,23,-1.5278512579057264,-1.3000256457090846,-1.7433494219419094
253,44,23,-1.4654325788010776,-1.2313611256348758,-1.696091449838105
253,45,23,-1.1602492842995684,-0.9599789855931082,-1.3917394168166957
253,46,23,1.6365318190862974,1.816996743640814,1.4782125450990682
253,47,23,-1.9037326825832541,-1.6839090530273824,-2.1224429178233173
253,48,23,-1.1806273161985774,-0.8709899011150076,-1.4319414201960627
253,49,23,-1.2115813282791148,-0.9740732350337681,-1.4414185199845853
253,50,23,-1.6291000279739043,-1.4122704495640646,-1.9289431709238722
253,51,23,-1.5035672171831989,-1.2648801686186744,-1.7385929345759712
253,52,23,-0.780368266527905,-0.5723199796434676,-1.0015606873714085
253,53,23,-1.8531460171067744,-1.6339497750660683,-2.086287435589387
253,54,23,-1.0398562786591778,-0.8208623658105343,-1.2689459419044407
253,55,23,-1.2998290110433532,-1.0890557833645964,-1.5245182617703326
253,56,23,-1.4794344056213644,-1.2580521918776684,-1.6910120827942927
253,57,23,-1.8897601512770161,-1.6915493186752253,-2.214289544656185
253,58,23,-1.3583767072830635,-1.1269736739358733,-1.6043416876299927
253,59,23,-1.6668790189953486,-1.4213959390277224,-1.8928514855275025
253,60,23,-1.3313620588226467,-1.1289604860154352,-1.5289310166146768
254,1,23,-1.3012963714248806,-1.095794350847617,-1.4777287459753956
254,2,23,-0.8039177376457751,-0.5934100641944289,-1.0234954032385248
254,3,23,-1.205032547012116,-1.0032477447977182,-1.4730515419955217
254,4,23,-2.0422895572876008,-1.767504824131752,-2.2934644399687802
254,5,23,-1.424126961172027,-1.2104372781576695,-1.636029192893639
254,6,23,-1.1375296904077632,-0.9013532493304894,-1.360889782654236
254,7,23,-1.4029073922796238,-1.1868585445991464,-1.6092896890793997
254,8,23,-1.1825245647045761,-0.9617597756727492,-1.4327633255811636
254,9,23,-1.9487489677317784,-1.74076184709723,-2.2092921134335604
254,10,23,-1.1500259332345126,-0.9612363970976094,-1.4030132264693227
254,11,23,-1.461519014818809,-1.245825858139632,-1.700334054544755
254,12,23,-1.7201444241617867,-1.517071449136162,-1.9122109869039359
254,13,23,-0.8081808014068127,-0.5753950036606912,-1.0295680393375077
254,14,23,-1.2997868147607021,-1.0692586755775886,-1.522833407703848
254,15,23,-1.0491211518689951,-0.8174593794845729,-1.266176279410513
254,16,23,-0.7261423002563931,-0.519148686570709,-0.9459038581261326
254,17,23,-1.6892578014290667,-1.4775769048135257,-1.9109001260770353
254,18,23,-0.908080059985193,-0.7192011394700178,-1.0982196475535173
254,19,23,-1.4418645325168065,-1.2433921277278173,-1.6787328051161547
254,20,23,-0.5975992886319165,-0.40958265138262273,-0.7858473740674375
254,21,23,-1.2882770539038815,-1.082534915217667,-1.525672241068479
254,22,23,-1.109434838730276,-0.88465862872721,-1.3377928832480457
254,23,23,-0.5334935165521121,-0.34791946549375924,-0.7383339075321489
254,24,23,-1.289914754940856,-1.0816614452878244,-1.4792198690497884
254,25,23,-1.7158053296422644,-1.513165193261665,-1.924034326968907
254,26,23,-1.5115989864541355,-1.306820112907572,-1.7441645286587812
254,27,23,-2.0098876390298637,-1.7424589769701464,-2.2257373457640255
254,28,23,-1.2642011000768252,-1.0440248827753145,-1.4628313046295434
254,29,23,-0.7751664963892435,-0.5421370886509584,-0.9839312073858952
254,30,23,-1.5818409964004378,-1.3758096113487146,-1.8720907707269794
254,31,23,-1.0098203243740198,-0.7864913021817034,-1.2096691067234755
254,32,23,-1.7054411793618407,-1.5263771938454613,-1.9236474771942613
254,33,23,-2.073898441176984,-1.8413363442574155,-2.2842884191953794
254,34,23,-1.292269476595476,-1.0815070225262715,-1.5583697724903651
254,35,23,-1.7994964707396388,-1.5675034152500158,-2.022274995041504
254,36,23,-1.4300393048391926,-1.2070935960382703,-1.6757933064467356
254,37,23,-1.475309214796555,-1.2689556508856514,-1.7066265369081781
254,38,23,-1.2437012978658553,-1.0169809662774512,-1.4498252889911807
254,39,23,-0.9721298789639994,-0.7621385107897184,-1.1962185132054721
254,40,23,-0.8450644300791281,-0.6263442322763173,-1.1160993981963558
254,41,23,-1.5582129823649906,-1.347059628641357,-1.825105116786937
254,42,23,-1.367004414637909,-1.1473653002586992,-1.5893242143318356
254,43,23,-1.526205455242595,-1.3008161964021911,-1.7478775650133316
254,44,23,-1.4619054716229147,-1.2147274895216364,-1.682151255589785
254,45,23,-1.1534224813445282,-0.9463731417835962,-1.3858219574919015
254,46,23,1.6547954305219899,1.8536988071324219,1.4890093855870647
254,47,23,-1.900468520765747,-1.678113388697758,-2.1192867171614505
254,48,23,-1.1811875895065198,-0.8798662673762481,-1.4283019015226717
254,49,23,-1.2439627127494233,-1.0189852307370368,-1.4648471392058646
254,50,23,-1.6176338394594103,-1.3995906296563787,-1.9144738174298592
254,51,23,-1.4911889191446699,-1.2409416226288166,-1.7076103848886124
254,52,23,-0.7721761530000653,-0.5571156941302731,-0.9954833394821127
254,53,23,-1.8460722180100342,-1.6157345461133445,-2.077502606600646
254,54,23,-1.0456880401984545,-0.8354580291751116,-1.2677558383272287
254,55,23,-1.2720702058201143,-1.0524600189050233,-1.5029403898558842
254,56,23,-1.458144103253646,-1.2366225979340284,-1.6715689554281514
254,57,23,-1.8871882317809368,-1.6798515285489544,-2.2259950839634204
254,58,23,-1.3393069972418898,-1.108184189764775,-1.5996392419797363
254,59,23,-1.6658210957741588,-1.4219377703156832,-1.8908048081000253
254,60,23,-1.3328798195850646,-1.120918819321943,-1.5318357651196188
255,1,23,-1.2994910050714954,-1.0831220189874191,-1.476089409547951
255,2,23,-0.791412172698577,-0.5823089090264203,-1.0031588502167577
255,3,23,-1.2185296822815956,-1.0096010578130927,-1.4767886266009007
255,4,23,-2.0385405804042227,-1.7615456786653552,-2.2971875493864995
255,5,23,-1.4261119734638275,-1.2025953640525329,-1.6430941480554073
255,6,23,-1.135803856971515,-0.8923877585294999,-1.3634165765668953
255,7,23,-1.3960844068454805,-1.18442191138321,-1.6100457321083095
255,8,23,-1.1739596507920573,-0.9390154633949416,-1.430834390140229
255,9,23,-1.9530917659110034,-1.718403632644256,-2.2120348179039926
255,10,23,-1.1425095100385958,-0.9392619067728921,-1.3952246997813498
255,11,23,-1.4670680773378688,-1.2251057648888266,-1.6928709748329405
255,12,23,-1.7149167299142034,-1.5197724680690845,-1.9095009794054993
255,13,23,-0.8124793162270032,-0.5839750939784418,-1.0265284827134797
255,14,23,-1.295540042756286,-1.0535398635475772,-1.5094402467412933
255,15,23,-1.0579844014022624,-0.8246373683942456,-1.269147772211159
255,16,23,-0.7294938659037076,-0.5258499811484132,-0.935298250023975
255,17,23,-1.692608748454234,-1.4689448450379485,-1.9288889120850823
255,18,23,-0.8927046746374766,-0.696468323388051,-1.095272657496586
255,19,23,-1.4339636973356558,-1.2326442351415046,-1.673563370993405
255,20,23,-0.6067510437317785,-0.4225687362363704,-0.7882390152017751
255,21,23,-1.27623947421901,-1.0622554654797343,-1.5234666554525578
255,22,23,-1.1140145960349868,-0.8948890400025082,-1.3458357633405036
255,23,23,-0.49674658521499415,-0.2860107694139312,-0.7108005540359668
255,24,23,-1.2911472416758476,-1.0930501923384597,-1.4970018108675744
255,25,23,-1.7126524490377542,-1.510707685293345,-1.927266064390916
255,26,23,-1.5067039993101434,-1.3042858868370037,-1.7470267035683464
255,27,23,-2.019871955718561,-1.7498354508491358,-2.230987397428313
255,28,23,-1.262248382137327,-1.0335872889953668,-1.44938461458133
255,29,23,-0.797089838055497,-0.5572494114641413,-1.0039242931020567
255,30,23,-1.5687483175849743,-1.3643268396320745,-1.8708593839746457
255,31,23,-0.9926354693264974,-0.7600282467170284,-1.1880160561935476
255,32,23,-1.7169536012183955,-1.5269672896684554,-1.9274710140770335
255,33,23,-2.073665376623314,-1.840162686693259,-2.30207285504106
255,34,23,-1.3034138299671119,-1.0902423734774005,-1.5629325939524488
255,35,23,-1.8040052797784627,-1.5851718342547096,-2.029637770042054
255,36,23,-1.4238402006978728,-1.1937556488361374,-1.6869090820464925
255,37,23,-1.4872379446753197,-1.2900735231301812,-1.7158368620872775
255,38,23,-1.2433806389428683,-1.013417922204558,-1.4577689232607423
255,39,23,-0.9608920454166647,-0.7456750937111658,-1.1852463962500623
255,40,23,-0.846940809470488,-0.6279845788719565,-1.1143012109015327
255,41,23,-1.567438955018992,-1.3584722923769808,-1.8393399557984143
255,42,23,-1.3670515215594197,-1.1568690180819106,-1.5982647861218462
255,43,23,-1.5226961031837907,-1.2997375824589967,-1.7401163871043592
255,44,23,-1.4606757254164568,-1.2190635570180903,-1.688330874065654
255,45,23,-1.152556006397905,-0.9347449888947437,-1.3917407012299579
255,46,23,1.6124619260168496,1.7742402312956564,1.4469117972431014
255,47,23,-1.8932598115215535,-1.6595714860113826,-2.1206341930486405
255,48,23,-1.1823069758316747,-0.8974181632623512,-1.4386077094766432
255,49,23,-1.2385782914129426,-1.0018336790196953,-1.461299592958111
255,50,23,-1.6360574255276068,-1.4176228120591283,-1.9200324832346962
255,51,23,-1.4986318717032527,-1.2496240371889975,-1.7240864313186413
255,52,23,-0.7863014915596646,-0.5707003041289305,-1.0141544725902196
255,53,23,-1.8439250570253476,-1.6039787812843889,-2.0688318510862787
255,54,23,-1.0493390645087097,-0.8274747583931791,-1.284568684442717
255,55,23,-1.2791173567514238,-1.0584526325039272,-1.5120670832812109
255,56,23,-1.4679659404036793,-1.2357930586809212,-1.676472105009229
255,57,23,-1.8855066064370516,-1.6747667999211344,-2.2163055167378665
255,58,23,-1.3505678780078454,-1.0995640282802281,-1.5992806152090928
255,59,23,-1.6647140695840648,-1.4117832689203804,-1.888319254659387
255,60,23,-1.3356734065618778,-1.1254400529097452,-1.5523452556688548
256,1,23,-1.2970324307154,-1.0745707462354317,-1.4712195451099093
256,2,23,-0.8141172568151286,-0.6117655756980812,-1.0316302773625725
256,3,23,-1.218680472373272,-1.0136329876242403,-1.4845324408745404
256,4,23,-2.0421123455275403,-1.7677909294840535,-2.294185079605592
256,5,23,-1.4211455317232224,-1.2040197925836975,-1.644570202104456
256,6,23,-1.1175031163827225,-0.8809476129473285,-1.3618561367736597
256,7,23,-1.4073479175086019,-1.1763713133674674,-1.6166739947454147
256,8,23,-1.175898562252184,-0.95526689233247,-1.443007727189958
256,9,23,-1.9433063328535674,-1.734246837977447,-2.2081963982988926
256,10,23,-1.1353729447758845,-0.9192537487183615,-1.3778750186081334
256,11,23,-1.4662757406922733,-1.2365203496783486,-1.7118041375069697
256,12,23,-1.7156999975517309,-1.521930894127177,-1.9140951366712733
256,13,23,-0.8401711321830058,-0.6210798705772187,-1.051220988786304
256,14,23,-1.312473347213013,-1.0818745589249155,-1.53574694403603
256,15,23,-1.0511260998931684,-0.8322071100761117,-1.2708657332771405
256,16,23,-0.7227177712548711,-0.5073330821422013,-0.9433215847197217
256,17,23,-1.6946416649613911,-1.4717781524406885,-1.908962075837583
256,18,23,-0.8776797116152572,-0.6861577728860455,-1.0779919953133978
256,19,23,-1.4392923442882377,-1.2360252174160802,-1.6710631163128935
256,20,23,-0.5985582928239714,-0.406390304176167,-0.7800980634450825
256,21,23,-1.2843692208527755,-1.067666652994238,-1.5230765927338374
256,22,23,-1.1192027818226316,-0.8995677334923412,-1.3543769980042304
