election,topic,median,upper,lower,sigma_median,two_sd
6,11,152.46235391340056,150597.99599529008,12.16595138975283,0.08098762992121375,0.24296288976364125
6,12,3.6412968957065552,8.841659730209757,1.3165912457153235,0.5240490699457602,1.5721472098372806
6,13,137.7066003743659,20897.970714763767,12.194297989156516,0.08521628978233416,0.2556488693470025
6,14,88.51075232566117,19954.185472657882,10.67500437049743,0.10629234388159252,0.31887703164477754
6,15,133.81991814059336,13357.255906173159,10.453995827779666,0.08644494853105607,0.2593348455931682
6,16,5.660802987290005,30.16014303573021,1.7809522424681972,0.4203015385621959,1.2609046156865875
6,17,131.61800381831358,33396.81266744344,10.718159406345768,0.08716504327350645,0.26149512982051937
6,18,57.755164964264985,6579.537531935988,6.901517795526569,0.13158445488968468,0.39475336466905403
6,19,182.4440927952101,28073.344695336076,16.520752229192126,0.07403466180890983,0.2221039854267295
6,20,58.0213914159259,5644.875591907667,5.1355350324662785,0.13128222549939197,0.39384667649817595
6,21,121.81594427423752,9869.910781611456,10.700022429521418,0.09060411694786741,0.2718123508436022
6,22,98.36797865265227,16031.444966850508,11.656115221478258,0.10082613658366671,0.30247840975100015
6,23,141.2230496659799,63000.31564320768,9.833193116989165,0.08414866049806213,0.2524459814941864
6,24,141.23813547250947,7141.8888437891255,12.184758170571468,0.08414416637079467,0.25243249911238397
6,25,92.84249100095784,7538.247629954287,6.1263593915571635,0.10378309258220872,0.31134927774662613
6,26,132.25594706881014,7902.373626087455,13.860972688214096,0.08695456665792879,0.2608636999737864
6,27,2.252863571349022,6.9319261189632675,0.7760040055246324,0.6662428383855142,1.9987285151565426
6,28,4.89172549247003,24.733171461074278,1.3322585827885238,0.45213586802384315,1.3564076040715294
6,29,138.3883191594047,9151.912003436262,13.771968715571154,0.08500613741277782,0.25501841223833344
6,30,113.09635918658117,4412.750274980593,12.955440167306874,0.0940320031368997,0.2820960094106991
6,31,74.45467627442248,4236.142081650449,8.652765759160655,0.11589214741379032,0.34767644224137095
6,32,24.236624608736232,1070.7001345537599,2.903587630045188,0.20312525889371108,0.6093757766811332
6,33,234.00274920055307,22102.53944466809,16.70970938713196,0.06537166103050837,0.1961149830915251
6,34,78.66644032515042,4364.650871444952,7.224117549541327,0.11274706639974838,0.3382411991992451
6,35,155.35457764081644,9270.267777773537,14.59548809590296,0.08023021808145081,0.24069065424435243
6,36,163.08416829097945,64813.06788982272,12.856775894953163,0.0783058302218274,0.23491749066548218
6,37,58.96149852769861,4631.431328176173,6.390914140705583,0.13023141029703542,0.3906942308911062
6,38,158.22919235070967,36637.18455314871,14.73399590326795,0.07949808996389261,0.23849426989167782
6,39,170.50397456008275,22392.020034214478,14.707877960210846,0.07658306549026377,0.22974919647079128
6,40,44.95891693271256,2410.7767720012816,5.618600172842796,0.14913929292987554,0.44741787878962663
7,1,112.33536253134099,12400.757929540992,9.638748627698922,0.09434996738966595,0.28304990216899784
7,2,24.052675488933566,3900.189579667291,3.071694010110971,0.2039005062331559,0.6117015186994677
7,3,158.04711645364796,8717.114146723487,12.285628590578163,0.07954386909587215,0.23863160728761645
7,4,100.0547036136638,7753.082452347783,8.557966919108061,0.09997265940987499,0.29991797822962496
7,5,75.95981626659697,11740.265460585477,7.276551262277603,0.11473820390241014,0.34421461170723044
7,6,38.551912015784694,2168.3456326951887,3.377561175983634,0.16105604828964998,0.48316814486894993
7,7,1.332200976197429,3.838702014783981,0.42925676025530096,0.8663933819522484,2.599180145856745
7,8,73.2821329336962,10296.008903317721,5.368891761044721,0.11681562833685358,0.35044688501056076
7,9,23.34705259448919,3079.5766284868255,2.7657151053520055,0.20695883412287924,0.6208765023686378
7,10,20.035069806210387,669.4300024299432,3.021666554778886,0.22341100902100605,0.6702330270630181
7,11,128.222367051919,12420.884565366105,12.105315777506844,0.08831167153648846,0.2649350146094654
7,12,5.029534826024654,27.60051319228716,1.047399683355851,0.4458985808759846,1.3376957426279539
7,13,166.0202909942442,44222.93517045977,10.597230395932987,0.07761030937117516,0.2328309281135255
7,14,146.73460503171106,164210.33022943122,9.293575050477312,0.08255316461961168,0.24765949385883504
7,15,134.2257408301536,5659.896244010368,6.912275449215207,0.08631416930058787,0.2589425079017636
7,16,33.04513031509093,3578.7711873314834,3.775436114278679,0.17395874488540644,0.5218762346562194
7,17,148.32756894381487,46608.43472354634,8.257161304589594,0.08210867815594024,0.2463260344678207
7,18,31.102184952847303,2355.4700693374457,3.9709634892316323,0.179310016363813,0.5379300490914389
7,19,137.8491480410883,30158.99631735298,12.619905625476767,0.08517221796387246,0.2555166538916174
7,20,35.912730235175886,3790.6973767227155,2.802135513397239,0.16686904803923014,0.5006071441176905
7,21,184.87289705064978,39462.63264957523,10.356138505626769,0.07354673143276594,0.22064019429829781
7,22,89.87671118323586,47903.09131114514,6.792305247233688,0.10548152839218142,0.3164445851765443
7,23,139.52602518265053,13215.607055732167,12.083065237931496,0.08465885470476547,0.2539765641142964
7,24,143.43190590713078,307805.7762712515,8.565891418043561,0.08349820038430897,0.2504946011529269
7,25,14.61936114908144,389.3177735404698,2.5957944529941517,0.2615386047785663,0.7846158143356988
7,26,216.0535890717734,26244.75662750601,15.061085409307873,0.06803294286398587,0.2040988285919576
7,27,9.5835239740632,1036.365429480328,0.6249735345926528,0.3230259282822484,0.9690777848467452
7,28,44.46575511217536,4645.300161890767,4.835130262549805,0.14996405117551467,0.449892153526544
7,29,217.72044200996018,28296.33566779659,12.239376750096314,0.06777201469406996,0.20331604408220988
7,30,130.814967919276,50925.76673315553,9.03109265192587,0.08743217465022184,0.2622965239506655
7,31,30.22840928413258,452.64961321163184,3.8914353996690774,0.18188310227019533,0.545649306810586
7,32,3.3077217107258905,10.660518821509257,0.8613222816991025,0.5498389709357694,1.6495169128073082
7,33,119.93999734228228,10133.35258680458,9.571790795079961,0.09130992426414535,0.273929772792436
7,34,104.08762410056511,24781.560709866015,9.265018143593453,0.09801678475995175,0.29405035427985526
7,35,151.46983886818717,14279.647244170226,11.3483242276328,0.0812525347873867,0.2437576043621601
7,36,209.42762503427406,15995.667830690125,13.069293871282518,0.06910079057665122,0.20730237172995367
7,37,151.77055589335578,26808.579772432284,9.352068107130629,0.08117199829677425,0.24351599489032277
7,38,137.22799834839077,6387.211028026768,10.65420118479296,0.08536476236341109,0.2560942870902333
7,39,146.43002924157804,20682.705333830105,10.050433830580685,0.08263897568675992,0.24791692706027973
7,40,6.301606245637342,191.28193969914346,1.214856302320033,0.3983587569816271,1.1950762709448812
8,1,129.53901069305482,26440.387922044134,10.047706103093482,0.08786172225827882,0.26358516677483645
8,2,74.87436049779491,16990.00712721804,5.500087114663292,0.11556689285687749,0.34670067857063247
8,3,88.12240396103965,11890.47064311532,6.832978284974185,0.10652629732750893,0.31957889198252676
8,4,87.03734493753149,10734.013101173994,7.567102778815778,0.10718825055822843,0.3215647516746853
8,5,130.083300045386,10462.024482306808,6.656188984657913,0.08767771582259655,0.26303314746778966
8,6,53.56389003218858,2892.9912407506104,5.151576655263412,0.1366356241924941,0.40990687257748226
8,7,0.6960245315751796,3.8438232475899925,0.19171321359431845,1.1986371300081649,3.5959113900244946
8,8,6.081753581437189,22.418221691481193,1.3769352890931388,0.4054950810026415,1.2164852430079245
8,9,27.74539598802272,1591.2207968488653,2.7453781314198222,0.18984734862300068,0.569542045869002
8,10,0.2752096934169559,0.8632983919644485,0.1250629845515437,1.9061985582732575,5.718595674819772
8,11,152.03651487018226,12076.019731433098,10.287942139874154,0.0811009697313371,0.2433029091940113
8,12,1.0540672053871956,3.9479621502806395,0.2347721844212914,0.9740154576808107,2.922046373042432
8,13,153.999961360009,17081.143421660086,8.690898758210329,0.08058230651195294,0.24174691953585883
8,14,187.9239523801377,11585.652236413476,15.080521508461745,0.07294725113707838,0.21884175341123513
8,15,185.76364623253772,192126.95167615684,9.145378973336088,0.0733701887822579,0.2201105663467737
8,16,19.005039136754277,259.0020052994647,2.4389004780996273,0.22938531736129303,0.6881559520838791
8,17,168.17738278970435,8389.52487370583,10.023556967828576,0.07711097691085265,0.23133293073255795
8,18,106.31138092958986,60336.50472361432,7.312396528050087,0.09698623944511535,0.29095871833534603
8,19,30.813333374336402,1189.594220295177,3.4659102917746094,0.18014850345578676,0.5404455103673602
