sitting,topic,gov,median,upper,lower
276,18,24,-1.283087646433052,-0.9598532787295542,-1.6159595476605584
276,19,24,-1.843962990852693,-1.5136669893457306,-2.215271386519844
276,20,24,-1.2231251908521852,-0.9425703620555936,-1.5579549586353996
276,21,24,-1.5438643973388677,-1.3126241160344994,-1.8689204300980098
276,22,24,0.32183810586603223,0.5582719388754328,0.04389033119687728
276,23,24,-1.2868389743946407,-1.0808757334088104,-1.5068873496189816
276,24,24,-2.17674752821524,-1.9866724738784463,-2.3701879613654557
276,25,24,-1.3845501088053795,-1.2024081091187422,-1.6092703412602372
276,26,24,-1.6954941813805755,-1.3778209296907644,-1.9285698211735507
276,27,24,-1.2086204207717732,-0.9238555399367075,-1.5330818954276093
276,28,24,-1.578182776258012,-1.3746414928742214,-1.7663000506484674
276,29,24,-1.4748717025138585,-1.2486745761817093,-1.7070464552571651
276,30,24,-1.6172187954230188,-1.4059701742499586,-1.8221034701428762
276,31,24,-1.1719215631390796,-0.9726008297552493,-1.4377337648968305
276,32,24,-0.9279701635982098,-0.635313464990765,-1.2660076221139476
276,33,24,-2.0295177185485227,-1.838236764147254,-2.248723153774476
276,34,24,-1.0950033400776094,-0.856059330153953,-1.3071905753394026
276,35,24,-2.16893177877503,-1.916163301144451,-2.3509211550768585
276,36,24,-1.881242654291996,-1.7326418109971204,-2.0604359198267934
276,37,24,-0.7963996639464438,-0.5158486876604361,-1.1366485084839493
276,38,24,-1.9912424846835903,-1.793449474081566,-2.192972314698073
276,39,24,-2.309693863358384,-2.0905552690816234,-2.4806204495966946
276,40,24,-0.21957916466943955,0.07766183045853303,-0.5288942975579337
277,1,24,-1.429863728323006,-1.1893415492064303,-1.6985962926096954
277,2,24,-1.353712433024596,-1.07032743303769,-1.625874985311717
277,3,24,-1.0487774065472588,-0.824127668614818,-1.2517783150328294
277,4,24,-0.43431997368070435,0.0760132317169368,-1.0512164522213376
277,5,24,-1.589952755154017,-1.3773084775516367,-1.8739085695539095
277,6,24,-0.7979028097486236,-0.1382838778122069,-1.5424493858690904
277,7,24,-0.4101270774877809,-0.08470176157138165,-0.7647655575616001
277,8,24,-0.8377224305959134,-0.4903377932590498,-1.2184996040696878
277,9,24,-1.317747691044191,-1.0654720478965884,-1.5771282449297426
277,10,24,-0.9153956732900499,-0.5611366324447147,-1.2099728890425199
277,11,24,-1.0659956459080981,-0.4369343439185873,-1.7347214284849877
277,12,24,-1.212638487134529,-0.9169402999382499,-1.4934747704046811
277,13,24,-1.2141422196219651,-0.7542457872864256,-1.5879192075590602
277,14,24,-2.124861053318562,-1.8685394076812252,-2.3676520502384464
277,15,24,-1.323140326511281,-1.0889892297256705,-1.5799854442519556
277,16,24,-0.2798599157608911,-0.03175933783912591,-0.46779534958663377
277,17,24,-1.9145808358926713,-1.6766251488175268,-2.139665649915558
277,18,24,-0.9374924959399791,-0.15663878084176502,-1.8333263918810814
277,19,24,-1.6117841861637028,-0.6906221867176011,-2.7995884220711167
277,20,24,-1.0110723789306,-0.5211294245866354,-1.504251729139226
277,21,24,-1.4115586612086721,-1.0264511829188632,-1.787780160008091
277,22,24,1.2814874905978861,1.8254034320970671,0.579558509829247
277,23,24,-1.2550059894013108,-0.9572029051529191,-1.5270526040309655
277,24,24,-2.1699898016347925,-1.9491590452571554,-2.40124447662242
277,25,24,-1.3413488134024307,-1.0113090456581375,-1.5779193641293618
277,26,24,-1.7650159048010163,-1.4291715690690134,-2.0376383408073155
277,27,24,-0.7451259765644116,-0.09634490164699774,-1.3296426957520358
277,28,24,-1.5789408038103354,-1.3270158919465074,-1.792421058875019
277,29,24,-1.416271454611781,-1.1264071223455294,-1.6831410528127624
277,30,24,-1.5985251944775003,-1.2939067713033154,-1.864729689813671
277,31,24,-1.103898928254139,-0.7948336191374074,-1.3803988211853824
277,32,24,-0.5325484059543155,0.3864794721034082,-1.269673923255821
277,33,24,-2.034302186760294,-1.8190323232200674,-2.2860885566270412
277,34,24,-1.102560530685661,-0.8766197116377323,-1.418638429112882
277,35,24,-2.172413617371821,-1.8989182854462399,-2.3829239535520452
277,36,24,-1.887342225729852,-1.7071576190761286,-2.0718070339931525
277,37,24,0.04673619514219596,0.6858847344306477,-0.6129488479067591
277,38,24,-1.9952846486327704,-1.7532314758375165,-2.237876971847909
277,39,24,-2.306694963856038,-2.0749147058084025,-2.541165030669021
277,40,24,-0.47704319463715283,0.32786321127407886,-1.275980082130491
