government,topic,median,upper,lower
24,5,0.05327159079770754,0.15397981813519737,-0.06660234588804674
24,6,-1.0600035719455978,-0.9613212487471987,-1.1671757220269776
24,7,-1.1587628623387123,-1.0555561286875317,-1.2862115756189814
24,8,-0.8389187470336381,-0.7484797653084939,-0.9379399429113019
24,9,-1.462614563700996,-1.3654486007847964,-1.5768036485300823
24,10,-0.829012918713673,-0.7202691419796172,-0.9522238019901303
24,11,-0.746554638070783,-0.6483798406181003,-0.8617014755462576
24,12,-0.6400930870973575,-0.5467903563476606,-0.7540233852205809
24,13,-1.180255672897491,-1.0875935548139117,-1.2906848366760322
24,14,-0.7271832030857523,-0.6364754108901104,-0.8258983121322124
24,15,-0.7445801037229236,-0.6528547446376778,-0.8655336952301574
24,16,-1.157692915403443,-1.0597989233480605,-1.2774069686618295
24,17,-0.15556969226245462,-0.04213207868204151,-0.2853716270819316
24,18,-0.6382399986495395,-0.5171779385735306,-0.7806107857370241
25,1,1.5195009673897006,1.6022288044723023,1.4200208123701346
25,2,-1.06480453989581,-0.9349258448248462,-1.2179413190023538
25,3,-0.4260324091838949,-0.3085985718876898,-0.5725963162995377
25,4,-0.647431714356189,-0.49879495392100986,-0.8072994857327733
25,5,0.2283147549976422,0.3365710957815567,0.10189916774210657
25,6,-0.9536646740175958,-0.8249403145831683,-1.0942675295944184
25,7,-0.8708241756343409,-0.745704760031754,-1.0102775206958026
25,8,-0.8433899107628589,-0.7069173688988544,-0.9941165189983314
25,9,-1.3168441840703835,-1.2034749273783159,-1.4427190263101914
25,10,-0.767320070556389,-0.6576518381628219,-0.8949883385624278
25,11,-0.6618260927271322,-0.556924910012356,-0.7830159472509437
25,12,-0.71394015087792,-0.5788624276311197,-0.8757903759249918
25,13,-1.119815375601699,-1.004513034352944,-1.2432940055658346
25,14,-0.41121290280780987,-0.2801208030289215,-0.5605032830108091
25,15,-0.716970870794508,-0.6057710626341426,-0.8513806598906891
25,16,-1.2193565297668791,-1.1054210155843858,-1.3488460914497773
25,17,0.03426365450196858,0.15934478398009846,-0.10232706227890372
25,18,-0.5748064166244387,-0.46068656531126284,-0.7068440296422324
26,1,-0.3918500257731373,-0.3068587056565221,-0.48336829330413295
26,2,-1.3235617950503502,-1.2321254784096893,-1.4434494271947573
26,3,-0.2923114680037539,-0.20187163049013399,-0.4030609658836094
26,4,-0.8582948971598376,-0.7794367401155916,-0.9522710810050141
26,5,-0.05291662441930549,0.04180989338974142,-0.16365007384658445
26,6,-0.8755420705526431,-0.7770067356903427,-0.9942509820658646
26,7,-0.835442921822185,-0.7518436348050844,-0.9210523704819686
26,8,-0.8396075396763156,-0.761535842854053,-0.923557788961162
26,9,-1.3803490939972538,-1.287292511744583,-1.5005382569110464
26,10,-1.0222836656410297,-0.941160164042135,-1.1116463983160694
26,11,-0.8542042105390537,-0.7794574440199876,-0.9381066273840452
26,12,-0.9633788848523899,-0.8565609778913722,-1.0940598961347228
26,13,-1.4256093198418651,-1.339924836850763,-1.5262790392126995
26,14,-0.5221411163033651,-0.4308496303741849,-0.6162127039158795
26,15,-0.6365125553229587,-0.5614156362784907,-0.7198618112914672
26,16,-1.3637480120697434,-1.2823712804596155,-1.4603798625272857
26,17,-0.4413639582103408,-0.3550374792857688,-0.5418063409744764
26,18,-0.9599117376841653,-0.8728368262591504,-1.0762323819352997
27,1,-0.8559173828156434,-0.5918435569577464,-1.1268487525079864
27,2,-1.3567925301010775,-1.1883144838684927,-1.5988409506701462
27,3,-0.32105063240561726,-0.16861767364696048,-0.5224241757030987
27,4,-1.09668288226269,-0.9119703519847567,-1.3558877431538918
27,5,-0.37541269755081225,-0.11202798297568092,-0.6413056851479936
27,6,-0.8208490976594366,-0.6654130694233871,-1.022293016271052
27,7,0.01693320503772982,0.15319657159005323,-0.13666170351658594
27,8,-0.21436797703715815,-0.07375890554977324,-0.3798292757551543
27,9,-1.4720240612327833,-1.3188491206417838,-1.6489821794715358
27,10,-1.212785042664799,-0.9690720888780883,-1.5121505248845126
27,11,-1.1331820423582353,-0.9786736588580673,-1.298265303265707
27,12,-1.0444050418394393,-0.7883952066291829,-1.3487172316022542
27,13,-0.9160083663763794,-0.7496675487503606,-1.1143378317899186
27,14,0.8361788226294502,1.0223355139163872,0.6178094561628406
27,15,-0.48067322982874783,-0.33776728019023555,-0.6456045524386019
27,16,-1.5066953538859504,-1.3500366400011403,-1.7079139118050652
27,17,-0.6489455303031036,-0.48927442369362084,-0.8761239087602113
27,18,-1.0463927866143838,-0.8846253889521323,-1.2650975944551914
28,1,-0.7362715460680638,-0.5009081090937072,-0.9847885979714833
28,2,-1.251118186746673,-1.107429139910034,-1.426243447795528
28,3,-0.6924295309800075,-0.5197420336067422,-0.9612408249739508
28,4,-0.9723803431740062,-0.8236800289517231,-1.15102918129657
28,5,-0.16987471143810653,-0.03359422898569145,-0.3622438418493103
28,6,-0.8730698385456033,-0.6997240079436022,-1.1007364357895915
28,7,0.025665802890995883,0.2310911601887049,-0.23306013280009377
28,8,-0.6265011578452833,-0.39664546520759997,-0.8676377750828613
28,9,-1.3995139485459613,-1.2459715707425856,-1.582548498596037
28,10,-1.248907756608709,-1.0911240230121964,-1.478099274922105
28,11,-1.1394621340690612,-0.9810761291863156,-1.3402222694510049
28,12,-1.0165034353908142,-0.8558456774086333,-1.2330612530981075
28,13,-1.3361084990189371,-1.1122573201158794,-1.5932985812355664
28,14,0.47105176311438635,0.665036492263814,0.2599601891502673
28,15,-0.6350774222763522,-0.38071740267725945,-0.9016163597535342
28,16,-1.4679736779335348,-1.3056791906851273,-1.679721131621697
28,17,-0.5808594936075988,-0.4289730892825667,-0.7644527004060825
28,18,-1.061481192618492,-0.9051397812804312,-1.2782871942349296
29,1,-0.5834249763307864,-0.3937561398417714,-0.9095180840263433
29,2,-1.2353529558279128,-1.0761397331921785,-1.438786671605509
29,3,-0.6609242488256348,-0.48429416618824217,-0.9508000452840905
29,4,-1.0455929539660596,-0.8682408059145689,-1.3262231349387401
29,5,0.007791473430213679,0.16913710352295452,-0.23473272941221413
29,6,-0.9590175037523554,-0.6450075664432054,-1.352934808082782
29,7,-0.6499870464705472,-0.4327055975840986,-0.9848807698523685
29,8,-0.759971180450433,-0.5211091889237472,-1.1574831213767593
29,9,-1.2568062621032958,-1.088648690103505,-1.4843566087330193
29,10,-1.2540142707051807,-1.0549655992285878,-1.5918363884180544
29,11,-1.0897262840565745,-0.9258349559762203,-1.2728179164861626
29,12,-0.9178135217126491,-0.7396969823902712,-1.1684590375833777
29,13,-1.4512719899609259,-1.2887593552270569,-1.6678260121007877
29,14,0.7416703716789039,1.0084206110639347,0.4618424605000843
29,15,-0.28903683554063836,-0.1278246778462517,-0.5084829477397934
29,16,-1.5390279481945444,-1.3772522947212096,-1.7532959070962177
29,17,-0.4745865645031224,-0.2644101167565259,-0.8476574622182144
29,18,-1.0001518747268126,-0.8317599350573935,-1.270325797543516
30,1,-0.290499250273449,-0.11546115447143317,-0.49126049504025654
30,2,-1.0290702020565412,-0.824531642101175,-1.2542589817977172
30,3,-0.49563828919471137,-0.2980364145358895,-0.7007504783269448
30,4,-0.9949680010242612,-0.8312952232894723,-1.1882082277368418
30,5,0.1407145400085652,0.3249259347578115,-0.05327565597780234
30,6,-0.7695985958607965,-0.592035855871094,-0.9727101804973735
30,7,-0.7826066112318111,-0.6264611379950056,-0.9613905863143531
30,8,-0.6261122020307941,-0.45975408695972664,-0.8260940614116968
30,9,-1.1711208406228257,-1.0135010891068128,-1.3612475611870325
30,10,-1.156513175062116,-0.9804062767903046,-1.3496385935716282
30,11,-0.7069779085600392,-0.5326024276300702,-0.9097963355473092
30,12,-0.78665826516974,-0.5981166385136795,-1.008483090336541
30,13,-1.1773095286910866,-1.0066385864012524,-1.3650612290100832
30,14,0.9806567847011534,1.142082885297927,0.8146181440558156
30,15,-0.47269521077610016,-0.28114936462166706,-0.6844441107909796
30,16,-1.4241950809331447,-1.2549196532620261,-1.6122428589050568
30,17,-0.3628369890493856,-0.20112622795473278,-0.5501586307907681
30,18,-1.0480133673069454,-0.8817287905878821,-1.2439519969548485
