date,Chamber,PdfDocId,chamber_type,URL,file_name
1950-04-28,Legislative Assembly,HANSARD-290296563-5927,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5927,NSW-1950-04-28-A.pdf
1950-04-27,Legislative Assembly,HANSARD-290296563-5926,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5926,NSW-1950-04-27-A.pdf
1950-04-27,Legislative Council,HANSARD-290296563-8949,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8949,NSW-1950-04-27-C.pdf
1950-04-26,Legislative Assembly,HANSARD-290296563-5925,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5925,NSW-1950-04-26-A.pdf
1950-04-26,Legislative Council,HANSARD-290296563-8948,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8948,NSW-1950-04-26-C.pdf
1950-04-20,Legislative Assembly,HANSARD-290296563-5924,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5924,NSW-1950-04-20-A.pdf
1950-04-20,Legislative Council,HANSARD-290296563-8947,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8947,NSW-1950-04-20-C.pdf
1950-04-19,Legislative Assembly,HANSARD-290296563-5923,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5923,NSW-1950-04-19-A.pdf
1950-04-19,Legislative Council,HANSARD-290296563-8946,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8946,NSW-1950-04-19-C.pdf
1950-04-18,Legislative Assembly,HANSARD-290296563-5922,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5922,NSW-1950-04-18-A.pdf
1950-04-18,Legislative Council,HANSARD-290296563-8945,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8945,NSW-1950-04-18-C.pdf
1950-04-14,Legislative Assembly,HANSARD-290296563-5921,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5921,NSW-1950-04-14-A.pdf
1950-04-13,Legislative Assembly,HANSARD-290296563-5920,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5920,NSW-1950-04-13-A.pdf
1950-04-13,Legislative Council,HANSARD-290296563-8944,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8944,NSW-1950-04-13-C.pdf
1950-04-12,Legislative Assembly,HANSARD-290296563-5919,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5919,NSW-1950-04-12-A.pdf
1950-04-12,Legislative Council,HANSARD-290296563-8943,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8943,NSW-1950-04-12-C.pdf
1950-03-30,Legislative Assembly,HANSARD-290296563-5918,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5918,NSW-1950-03-30-A.pdf
1950-03-30,Legislative Council,HANSARD-290296563-8942,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8942,NSW-1950-03-30-C.pdf
1950-03-29,Legislative Assembly,HANSARD-290296563-5917,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5917,NSW-1950-03-29-A.pdf
1950-03-29,Legislative Council,HANSARD-290296563-8941,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8941,NSW-1950-03-29-C.pdf
1950-03-28,Legislative Assembly,HANSARD-290296563-5916,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5916,NSW-1950-03-28-A.pdf
1950-03-28,Legislative Council,HANSARD-290296563-8940,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8940,NSW-1950-03-28-C.pdf
1950-03-22,Legislative Assembly,HANSARD-290296563-5915,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5915,NSW-1950-03-22-A.pdf
1950-03-22,Legislative Council,HANSARD-290296563-8939,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8939,NSW-1950-03-22-C.pdf
1950-03-21,Legislative Assembly,HANSARD-290296563-5914,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5914,NSW-1950-03-21-A.pdf
1950-03-21,Legislative Council,HANSARD-290296563-8938,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8938,NSW-1950-03-21-C.pdf
1950-03-16,Legislative Assembly,HANSARD-290296563-5913,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5913,NSW-1950-03-16-A.pdf
1950-03-16,Legislative Council,HANSARD-290296563-8937,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8937,NSW-1950-03-16-C.pdf
1950-03-15,Legislative Assembly,HANSARD-290296563-5912,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5912,NSW-1950-03-15-A.pdf
1950-03-14,Legislative Assembly,HANSARD-290296563-5911,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5911,NSW-1950-03-14-A.pdf
1950-03-09,Legislative Assembly,HANSARD-290296563-5910,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5910,NSW-1950-03-09-A.pdf
1950-03-09,Legislative Council,HANSARD-290296563-8936,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8936,NSW-1950-03-09-C.pdf
1950-03-08,Legislative Assembly,HANSARD-290296563-5909,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5909,NSW-1950-03-08-A.pdf
1950-03-07,Legislative Assembly,HANSARD-290296563-5908,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5908,NSW-1950-03-07-A.pdf
1950-03-07,Legislative Council,HANSARD-290296563-8935,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8935,NSW-1950-03-07-C.pdf
1950-03-02,Legislative Assembly,HANSARD-290296563-5907,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5907,NSW-1950-03-02-A.pdf
1950-03-02,Legislative Council,HANSARD-290296563-8934,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8934,NSW-1950-03-02-C.pdf
1950-03-01,Legislative Assembly,HANSARD-290296563-5906,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5906,NSW-1950-03-01-A.pdf
1950-03-01,Legislative Council,HANSARD-290296563-8933,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8933,NSW-1950-03-01-C.pdf
1950-02-28,Legislative Assembly,HANSARD-290296563-5905,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5905,NSW-1950-02-28-A.pdf
1950-02-23,Legislative Assembly,HANSARD-290296563-5904,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5904,NSW-1950-02-23-A.pdf
1950-02-22,Legislative Assembly,HANSARD-290296563-5903,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5903,NSW-1950-02-22-A.pdf
1951-12-12,Legislative Assembly,HANSARD-290296563-6021,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6021,NSW-1951-12-12-A.pdf
1951-12-12,Legislative Council,HANSARD-290296563-8993,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8993,NSW-1951-12-12-C.pdf
1951-12-11,Legislative Assembly,HANSARD-290296563-6020,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6020,NSW-1951-12-11-A.pdf
1951-12-11,Legislative Council,HANSARD-290296563-8992,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8992,NSW-1951-12-11-C.pdf
1951-12-06,Legislative Assembly,HANSARD-290296563-6019,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6019,NSW-1951-12-06-A.pdf
1951-12-06,Legislative Council,HANSARD-290296563-8991,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8991,NSW-1951-12-06-C.pdf
1951-12-05,Legislative Assembly,HANSARD-290296563-6018,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6018,NSW-1951-12-05-A.pdf
1951-12-05,Legislative Council,HANSARD-290296563-8990,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8990,NSW-1951-12-05-C.pdf
1951-12-04,Legislative Assembly,HANSARD-290296563-6017,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6017,NSW-1951-12-04-A.pdf
1951-12-04,Legislative Council,HANSARD-290296563-8989,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8989,NSW-1951-12-04-C.pdf
1951-11-29,Legislative Assembly,HANSARD-290296563-6016,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6016,NSW-1951-11-29-A.pdf
1951-11-29,Legislative Council,HANSARD-290296563-8988,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8988,NSW-1951-11-29-C.pdf
1951-11-28,Legislative Assembly,HANSARD-290296563-6015,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6015,NSW-1951-11-28-A.pdf
1951-11-28,Legislative Council,HANSARD-290296563-8987,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8987,NSW-1951-11-28-C.pdf
1951-11-27,Legislative Assembly,HANSARD-290296563-6014,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6014,NSW-1951-11-27-A.pdf
1951-11-27,Legislative Council,HANSARD-290296563-8986,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8986,NSW-1951-11-27-C.pdf
1951-11-22,Legislative Assembly,HANSARD-290296563-6013,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6013,NSW-1951-11-22-A.pdf
1951-11-21,Legislative Assembly,HANSARD-290296563-6012,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6012,NSW-1951-11-21-A.pdf
1951-11-21,Legislative Council,HANSARD-290296563-8985,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8985,NSW-1951-11-21-C.pdf
1951-11-20,Legislative Assembly,HANSARD-290296563-6011,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6011,NSW-1951-11-20-A.pdf
1951-11-20,Legislative Council,HANSARD-290296563-8984,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8984,NSW-1951-11-20-C.pdf
1951-11-15,Legislative Assembly,HANSARD-290296563-6010,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6010,NSW-1951-11-15-A.pdf
1951-11-14,Legislative Assembly,HANSARD-290296563-6009,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6009,NSW-1951-11-14-A.pdf
1951-11-13,Legislative Assembly,HANSARD-290296563-6008,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6008,NSW-1951-11-13-A.pdf
1951-11-13,Legislative Council,HANSARD-290296563-8983,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8983,NSW-1951-11-13-C.pdf
1951-11-08,Legislative Assembly,HANSARD-290296563-6007,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6007,NSW-1951-11-08-A.pdf
1951-11-07,Legislative Assembly,HANSARD-290296563-6006,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6006,NSW-1951-11-07-A.pdf
1951-11-06,Legislative Assembly,HANSARD-290296563-6005,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6005,NSW-1951-11-06-A.pdf
1951-11-01,Legislative Assembly,HANSARD-290296563-6004,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6004,NSW-1951-11-01-A.pdf
1951-10-30,Legislative Assembly,HANSARD-290296563-6003,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6003,NSW-1951-10-30-A.pdf
1951-10-25,Legislative Assembly,HANSARD-290296563-6002,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6002,NSW-1951-10-25-A.pdf
1951-10-24,Legislative Assembly,HANSARD-290296563-6001,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6001,NSW-1951-10-24-A.pdf
1951-10-23,Legislative Assembly,HANSARD-290296563-6000,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6000,NSW-1951-10-23-A.pdf
1951-10-18,Legislative Assembly,HANSARD-290296563-5999,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5999,NSW-1951-10-18-A.pdf
1951-10-17,Legislative Assembly,HANSARD-290296563-5998,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5998,NSW-1951-10-17-A.pdf
1951-10-17,Legislative Council,HANSARD-290296563-8982,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8982,NSW-1951-10-17-C.pdf
1951-10-16,Legislative Assembly,HANSARD-290296563-5997,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5997,NSW-1951-10-16-A.pdf
1951-10-11,Legislative Assembly,HANSARD-290296563-5996,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5996,NSW-1951-10-11-A.pdf
1951-10-11,Legislative Council,HANSARD-290296563-8981,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8981,NSW-1951-10-11-C.pdf
1951-10-10,Legislative Assembly,HANSARD-290296563-5995,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5995,NSW-1951-10-10-A.pdf
1951-10-10,Legislative Council,HANSARD-290296563-8980,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8980,NSW-1951-10-10-C.pdf
1951-10-09,Legislative Assembly,HANSARD-290296563-5994,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5994,NSW-1951-10-09-A.pdf
1951-10-09,Legislative Council,HANSARD-290296563-8979,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8979,NSW-1951-10-09-C.pdf
1951-10-04,Legislative Assembly,HANSARD-290296563-5993,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5993,NSW-1951-10-04-A.pdf
1951-10-03,Legislative Assembly,HANSARD-290296563-5992,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5992,NSW-1951-10-03-A.pdf
1951-10-02,Legislative Assembly,HANSARD-290296563-5991,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5991,NSW-1951-10-02-A.pdf
1951-09-27,Legislative Assembly,HANSARD-290296563-5990,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5990,NSW-1951-09-27-A.pdf
1951-09-26,Legislative Assembly,HANSARD-290296563-5989,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5989,NSW-1951-09-26-A.pdf
1951-09-25,Legislative Assembly,HANSARD-290296563-5988,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5988,NSW-1951-09-25-A.pdf
1951-09-25,Legislative Council,HANSARD-290296563-8978,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8978,NSW-1951-09-25-C.pdf
1951-09-20,Legislative Assembly,HANSARD-290296563-5987,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5987,NSW-1951-09-20-A.pdf
1951-09-19,Legislative Assembly,HANSARD-290296563-5986,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5986,NSW-1951-09-19-A.pdf
1951-09-18,Legislative Assembly,HANSARD-290296563-5985,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5985,NSW-1951-09-18-A.pdf
1951-09-13,Legislative Assembly,HANSARD-290296563-5984,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5984,NSW-1951-09-13-A.pdf
1951-09-12,Legislative Assembly,HANSARD-290296563-5983,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5983,NSW-1951-09-12-A.pdf
1951-06-15,Legislative Assembly,HANSARD-290296563-5982,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5982,NSW-1951-06-15-A.pdf
1951-06-15,Legislative Council,HANSARD-290296563-8977,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8977,NSW-1951-06-15-C.pdf
1951-06-14,Legislative Assembly,HANSARD-290296563-5981,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5981,NSW-1951-06-14-A.pdf
1951-06-14,Legislative Council,HANSARD-290296563-8976,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8976,NSW-1951-06-14-C.pdf
1951-06-13,Legislative Assembly,HANSARD-290296563-5980,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5980,NSW-1951-06-13-A.pdf
1951-06-13,Legislative Council,HANSARD-290296563-8975,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8975,NSW-1951-06-13-C.pdf
1951-06-12,Legislative Assembly,HANSARD-290296563-5979,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5979,NSW-1951-06-12-A.pdf
1951-06-12,Legislative Council,HANSARD-290296563-8974,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8974,NSW-1951-06-12-C.pdf
1951-06-07,Legislative Assembly,HANSARD-290296563-5978,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5978,NSW-1951-06-07-A.pdf
1951-06-07,Legislative Council,HANSARD-290296563-8973,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8973,NSW-1951-06-07-C.pdf
1951-06-06,Legislative Assembly,HANSARD-290296563-5977,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5977,NSW-1951-06-06-A.pdf
1951-06-06,Legislative Council,HANSARD-290296563-8972,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8972,NSW-1951-06-06-C.pdf
1951-06-05,Legislative Assembly,HANSARD-290296563-5976,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5976,NSW-1951-06-05-A.pdf
1951-06-05,Legislative Council,HANSARD-290296563-8971,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8971,NSW-1951-06-05-C.pdf
1951-05-31,Legislative Assembly,HANSARD-290296563-5975,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5975,NSW-1951-05-31-A.pdf
1951-05-30,Legislative Assembly,HANSARD-290296563-5974,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5974,NSW-1951-05-30-A.pdf
1951-05-29,Legislative Assembly,HANSARD-290296563-5973,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5973,NSW-1951-05-29-A.pdf
1951-05-29,Legislative Council,HANSARD-290296563-8970,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8970,NSW-1951-05-29-C.pdf
1951-05-23,Legislative Assembly,HANSARD-290296563-5972,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5972,NSW-1951-05-23-A.pdf
1951-05-22,Legislative Assembly,HANSARD-290296563-5971,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5971,NSW-1951-05-22-A.pdf
1951-05-17,Legislative Assembly,HANSARD-290296563-5970,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5970,NSW-1951-05-17-A.pdf
1951-05-16,Legislative Assembly,HANSARD-290296563-5969,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5969,NSW-1951-05-16-A.pdf
1951-05-16,Legislative Council,HANSARD-290296563-8969,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8969,NSW-1951-05-16-C.pdf
1951-05-15,Legislative Assembly,HANSARD-290296563-5968,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5968,NSW-1951-05-15-A.pdf
1951-05-15,Legislative Council,HANSARD-290296563-8968,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8968,NSW-1951-05-15-C.pdf
1951-05-10,Legislative Assembly,HANSARD-290296563-5967,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5967,NSW-1951-05-10-A.pdf
1951-05-08,Legislative Assembly,HANSARD-290296563-5966,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5966,NSW-1951-05-08-A.pdf
1951-05-03,Legislative Assembly,HANSARD-290296563-5965,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5965,NSW-1951-05-03-A.pdf
1951-05-02,Legislative Assembly,HANSARD-290296563-5964,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5964,NSW-1951-05-02-A.pdf
1951-05-01,Legislative Assembly,HANSARD-290296563-5963,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5963,NSW-1951-05-01-A.pdf
1951-05-01,Legislative Council,HANSARD-290296563-8967,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-8967,NSW-1951-05-01-C.pdf
1951-04-18,Legislative Assembly,HANSARD-290296563-5962,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-5962,NSW-1951-04-18-A.pdf
1952-11-20,Legislative Assembly,HANSARD-290296563-6075,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6075,NSW-1952-11-20-A.pdf
1952-11-20,Legislative Council,HANSARD-290296563-9026,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9026,NSW-1952-11-20-C.pdf
1952-11-19,Legislative Assembly,HANSARD-290296563-6074,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6074,NSW-1952-11-19-A.pdf
1952-11-19,Legislative Council,HANSARD-290296563-9025,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9025,NSW-1952-11-19-C.pdf
1952-11-18,Legislative Assembly,HANSARD-290296563-6073,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6073,NSW-1952-11-18-A.pdf
1952-11-18,Legislative Council,HANSARD-290296563-9024,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9024,NSW-1952-11-18-C.pdf
1952-11-13,Legislative Assembly,HANSARD-290296563-6072,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6072,NSW-1952-11-13-A.pdf
1952-11-13,Legislative Council,HANSARD-290296563-9023,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9023,NSW-1952-11-13-C.pdf
1952-11-12,Legislative Assembly,HANSARD-290296563-6071,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6071,NSW-1952-11-12-A.pdf
1952-11-12,Legislative Council,HANSARD-290296563-9022,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9022,NSW-1952-11-12-C.pdf
1952-11-11,Legislative Assembly,HANSARD-290296563-6070,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6070,NSW-1952-11-11-A.pdf
1952-11-11,Legislative Council,HANSARD-290296563-9021,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9021,NSW-1952-11-11-C.pdf
1952-11-06,Legislative Assembly,HANSARD-290296563-6069,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6069,NSW-1952-11-06-A.pdf
1952-11-06,Legislative Council,HANSARD-290296563-9020,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9020,NSW-1952-11-06-C.pdf
1952-11-05,Legislative Assembly,HANSARD-290296563-6068,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6068,NSW-1952-11-05-A.pdf
1952-11-05,Legislative Council,HANSARD-290296563-9019,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9019,NSW-1952-11-05-C.pdf
1952-11-04,Legislative Assembly,HANSARD-290296563-6067,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-6067,NSW-1952-11-04-A.pdf
